MES;DIA;HORA;PROVINCIA;CANTÓN;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
FEBRERO;SÁBADO;03:00 A 03:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;03:00 A 03:59;PICHINCHA;QUITO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;04:00 A 04:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;04:00 A 04:59;ESMERALDAS;ESMERALDAS;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;04:00 A 04:59;PICHINCHA;RUMIÑAHUI;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;04:00 A 04:59;LOS RÍOS;VINCES;RURAL;0;1;1;OTROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;04:00 A 04:59;PICHINCHA;QUITO;URBANA;1;0;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;04:00 A 04:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;04:00 A 04:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;04:00 A 04:59;PICHINCHA;QUITO;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;04:00 A 04:59;SANTA ELENA;SALINAS;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;05:00 A 05:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;05:00 A 05:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;05:00 A 05:59;GUAYAS;NOBOL;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;05:00 A 05:59;GUAYAS;NARANJAL;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;05:00 A 05:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;05:00 A 05:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;06:00 A 06:59;AZUAY;CUENCA;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;06:00 A 06:59;GUAYAS;DAULE;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;06:00 A 06:59;IMBABURA;IBARRA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;06:00 A 06:59;CHIMBORAZO;RIOBAMBA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;07:00 A 07:59;GUAYAS;EL TRIUNFO;RURAL;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;08:00 A 08:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;08:00 A 08:59;ESMERALDAS;ESMERALDAS;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;09:00 A 09:59;GUAYAS;EL TRIUNFO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;09:00 A 09:59;TUNGURAHUA;TISALEO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;09:00 A 09:59;CHIMBORAZO;PALLATANGA;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;09:00 A 09:59;IMBABURA;IBARRA;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;10:00 A 10:59;MANABÍ;PORTOVIEJO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;11:00 A 11:59;AZUAY;CUENCA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;11:00 A 11:59;TUNGURAHUA;AMBATO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;11:00 A 11:59;CAÑAR;EL TAMBO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;12:00 A 12:59;GUAYAS;MILAGRO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;12:00 A 12:59;MANABÍ;PORTOVIEJO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;12:00 A 12:59;EL ORO;MACHALA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;12:00 A 12:59;BOLÍVAR;ECHEANDIA;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;12:00 A 12:59;CAÑAR;BIBLIAN;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;13:00 A 13:59;LOS RÍOS;QUEVEDO;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;13:00 A 13:59;LOS RÍOS;QUEVEDO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;14:00 A 14:59;IMBABURA;COTACACHI;URBANA;0;0;0;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
FEBRERO;SÁBADO;14:00 A 14:59;GUAYAS;GENERAL ANTONIO ELIZALDE;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;15:00 A 15:59;LOJA;CALVAS;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;15:00 A 15:59;CHIMBORAZO;GUANO;RURAL;0;3;3;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;15:00 A 15:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;16:00 A 16:59;CHIMBORAZO;RIOBAMBA;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;16:00 A 16:59;AZUAY;CUENCA;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;17:00 A 17:59;TUNGURAHUA;SAN PEDRO DE PELILEO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;17:00 A 17:59;GUAYAS;MILAGRO;URBANA;0;2;2;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;17:00 A 17:59;GUAYAS;ALFREDO BAQUERIZO MORENO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;17:00 A 17:59;PICHINCHA;QUITO;URBANA;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;18:00 A 18:59;COTOPAXI;LATACUNGA;RURAL;1;1;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;18:00 A 18:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;19:00 A 19:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;19:00 A 19:59;GUAYAS;LOMAS DE SARGENTILLO;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;19:00 A 19:59;AZUAY;CUENCA;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;19:00 A 19:59;GUAYAS;LOMAS DE SARGENTILLO;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;19:00 A 19:59;IMBABURA;ANTONIO ANTE;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;19:00 A 19:59;PICHINCHA;QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;19:00 A 19:59;GUAYAS;BALZAR;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;20:00 A 20:59;PICHINCHA;QUITO;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;SÁBADO;20:00 A 20:59;GUAYAS;ALFREDO BAQUERIZO MORENO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;20:00 A 20:59;MANABÍ;JARAMIJO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;20:00 A 20:59;AZUAY;CUENCA;URBANA;0;0;0;ROZAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;20:00 A 20:59;LOJA;CATAMAYO;RURAL;1;0;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;20:00 A 20:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;20:00 A 20:59;AZUAY;CUENCA;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;21:00 A 21:59;PICHINCHA;QUITO;URBANA;0;1;1;OTROS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;21:00 A 21:59;PICHINCHA;QUITO;RURAL;0;1;1;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
FEBRERO;SÁBADO;22:00 A 22:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;23:00 A 23:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;23:00 A 23:59;AZUAY;PUCARA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;23:00 A 23:59;AZUAY;CUENCA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;DOMINGO;00:00 A 00:59;LOS RÍOS;QUEVEDO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;00:00 A 00:59;SANTA ELENA;SALINAS;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;00:00 A 00:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;1;0;1;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;01:00 A 01:59;AZUAY;CUENCA;URBANA;0;3;3;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;01:00 A 01:59;IMBABURA;IBARRA;URBANA;1;0;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;DOMINGO;01:00 A 01:59;EL ORO;MACHALA;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;02:00 A 02:59;TUNGURAHUA;AMBATO;RURAL;1;1;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;02:00 A 02:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;02:00 A 02:59;GUAYAS;SIMON BOLIVAR;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;02:00 A 02:59;GUAYAS;EL TRIUNFO;RURAL;1;0;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;02:00 A 02:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;03:00 A 03:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;03:00 A 03:59;AZUAY;CUENCA;URBANA;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;03:00 A 03:59;MORONA SANTIAGO;MORONA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;03:00 A 03:59;EL ORO;MACHALA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;03:00 A 03:59;TUNGURAHUA;BAÑOS DE AGUA SANTA;RURAL;0;9;9;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;03:00 A 03:59;IMBABURA;ANTONIO ANTE;RURAL;3;0;3;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;04:00 A 04:59;GUAYAS;NARANJAL;URBANA;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;04:00 A 04:59;LOS RÍOS;MONTALVO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;05:00 A 05:59;EL ORO;EL GUABO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;05:00 A 05:59;PICHINCHA;QUITO;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;DOMINGO;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;06:00 A 06:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;06:00 A 06:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;06:00 A 06:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;06:00 A 06:59;AZUAY;GIRON;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;07:00 A 07:59;SANTA ELENA;SALINAS;URBANA;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;07:00 A 07:59;PICHINCHA;QUITO;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;07:00 A 07:59;COTOPAXI;LATACUNGA;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;DOMINGO;08:00 A 08:59;PICHINCHA;QUITO;URBANA;0;1;1;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS
FEBRERO;DOMINGO;08:00 A 08:59;GUAYAS;MILAGRO;URBANA;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;09:00 A 09:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;09:00 A 09:59;GUAYAS;NOBOL;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;10:00 A 10:59;EL ORO;MACHALA;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;DOMINGO;10:00 A 10:59;GUAYAS;MILAGRO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;10:00 A 10:59;MANABÍ;MONTECRISTI;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;10:00 A 10:59;PICHINCHA;QUITO;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;DOMINGO;11:00 A 11:59;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;11:00 A 11:59;GUAYAS;GUAYAQUIL;URBANA;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;11:00 A 11:59;BOLÍVAR;GUARANDA;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;11:00 A 11:59;AZUAY;SANTA ISABEL;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;12:00 A 12:59;EL ORO;MACHALA;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;12:00 A 12:59;ESMERALDAS;ESMERALDAS;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;13:00 A 13:59;TUNGURAHUA;SAN PEDRO DE PELILEO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;13:00 A 13:59;LOS RÍOS;MONTALVO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;14:00 A 14:59;PICHINCHA;QUITO;URBANA;0;3;3;CHOQUES;EXCESO VELOCIDAD
FEBRERO;DOMINGO;15:00 A 15:59;GUAYAS;EL EMPALME;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;15:00 A 15:59;PICHINCHA;QUITO;URBANA;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;15:00 A 15:59;PICHINCHA;QUITO;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;15:00 A 15:59;EL ORO;MACHALA;URBANA;0;2;2;CHOQUES;IMPRUDENCIA  DEL PEATÓN
FEBRERO;DOMINGO;16:00 A 16:59;GUAYAS;DAULE;RURAL;0;4;4;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;16:00 A 16:59;LOS RÍOS;QUEVEDO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;16:00 A 16:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;16:00 A 16:59;EL ORO;MACHALA;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
FEBRERO;DOMINGO;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;16:00 A 16:59;ESMERALDAS;QUININDE;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;16:00 A 16:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;17:00 A 17:59;MANABÍ;SUCRE;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;17:00 A 17:59;IMBABURA;ANTONIO ANTE;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;17:00 A 17:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;18:00 A 18:59;LOS RÍOS;VALENCIA;RURAL;0;1;1;OTROS;OTRAS CAUSAS
FEBRERO;DOMINGO;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;18:00 A 18:59;EL ORO;MACHALA;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;18:00 A 18:59;GUAYAS;LOMAS DE SARGENTILLO;RURAL;1;0;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;19:00 A 19:59;ZAMORA CHINCHIPE;EL PANGUI;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;19:00 A 19:59;CHIMBORAZO;GUANO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;19:00 A 19:59;PICHINCHA;MEJIA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;19:00 A 19:59;PICHINCHA;QUITO;RURAL;0;1;1;ATROPELLOS;FACTORES CLIMÁTICOS
FEBRERO;DOMINGO;19:00 A 19:59;AZUAY;CUENCA;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
FEBRERO;DOMINGO;20:00 A 20:59;ESMERALDAS;ESMERALDAS;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;20:00 A 20:59;SANTA ELENA;SANTA ELENA;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;20:00 A 20:59;GUAYAS;EL TRIUNFO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;20:00 A 20:59;CAÑAR;DELEG;RURAL;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
